código,clave,descripción,margen de mercado,caja,master,precio,unidad,ean,precio mínimo de venta,alta rotación,precio mayoreo con IVA,precio distribuidor con IVA,precio público con IVA,precio mayoreo sin IVA,precio distribuidor sin IVA,precio público sin IVA,Marca,Precio Medio Mayoreo sin IVA,Precio Medio Mayoreo con IVA,Codigo SAT,Descripcion SAT,Familia,Descripción Familia,Peso[Kg],Volumen[cm3]
55620,EX-F-319I-CR,Respaldo de inventario para exhibidor de mezcladora F-319I,MM2,1,0,2525,Pieza,7.50624E+12,1740,0,2085,1740,2525,1797.41,1500,2176.72,Foset,1978.45,2295,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.8,34315.52
55621,EX-F-319-CR,Respaldo de inventario para exhibidor de mezcladora F-319,MM2,1,0,2525,Pieza,7.50624E+12,1740,0,2085,1740,2525,1797.41,1500,2176.72,Foset,1978.45,2295,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.31,34776
55622,EX-F-319P-CR,Respaldo de inventario para exhibidor de mezcladora F-319P,MM2,1,0,2525,Pieza,7.50624E+12,1740,0,2085,1740,2525,1797.41,1500,2176.72,Foset,1978.45,2295,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.48,34192.704
55623,EX-F-319A-CR,Respaldo de inventario para exhibidor de mezcladora F-319A,MM2,1,0,2525,Pieza,7.50624E+12,1740,0,2085,1740,2525,1797.41,1500,2176.72,Foset,1978.45,2295,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.765,33955.392
55624,EX-F-312-CR,Respaldo de inventario para exhibidor de mezcladora F-312,MM2,1,0,1715,Pieza,7.50624E+12,1180,0,1415,1180,1715,1219.83,1017.24,1478.45,Foset,1336.21,1550,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.885,11160.24
55625,EX-MP-048-CR,Respaldo de inventario para exhibidor de mezcladora M-048,MM2,1,0,865,Pieza,7.50624E+12,596,0,715,596,865,616.38,513.79,745.69,Foset,676.72,785,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.56,16836
55626,EX-MP-050-CR,Respaldo de inventario para exhibidor de mezcladora M-050,MM2,1,0,845,Pieza,7.50624E+12,580,0,695,580,845,599.14,500,728.45,Foset,659.48,765,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.34,8258.25
55627,EX-FP-318-CR,Respaldo de inventario para exhibidor de mezcladora F-318,MM2,1,0,1075,Pieza,7.50624E+12,740,0,885,740,1075,762.93,637.93,926.72,Foset,840.52,975,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.88,23419.2
55628,EX-MP-060-CR,Respaldo de inventario para exhibidor de mezcladora MP-060,MM2,1,0,865,Pieza,7.50624E+12,596,0,715,596,865,616.38,513.79,745.69,Foset,676.72,785,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.3,11717.16
55629,EX-FP-317-CR,Respaldo de inventario para exhibidor de mezcladora FP-317,MM2,1,0,1015,Pieza,7.50624E+12,700,0,835,700,1015,719.83,603.45,875,Foset,797.41,925,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.74,13749.78
55630,EX-F-AQF-86-CR,Respaldo de inventario para exhibidor de mezcladora AQF-86,MM2,1,0,1375,Pieza,7.50624E+12,950,0,1135,950,1375,978.45,818.97,1185.34,Foset,1077.59,1250,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.94,17023.392
55631,EX-R-508-CR,Respaldo de inventario para exhibidor de regadera R-508,MM2,1,0,985,Pieza,7.50624E+12,676,0,815,676,985,702.59,582.76,849.14,Foset,771.55,895,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.315,9124.268
55632,EX-R-509-CR,Respaldo de inventario para exhibidor de regadera R-509,MM2,1,0,610,Pieza,7.50624E+12,420,0,500,420,610,431.03,362.07,525.86,Foset,474.14,550,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.36,9234
55633,EX-R-510-CR,Respaldo de inventario para exhibidor de regadera R-510,MM2,1,0,850,Pieza,7.50624E+12,585,0,705,585,850,607.76,504.31,732.76,Foset,668.1,775,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,2.14,34336.192
55634,EX-R-511-CR,Respaldo de inventario para exhibidor de regadera R-511,MM2,1,0,1195,Pieza,7.50624E+12,825,0,985,825,1195,849.14,711.21,1030.17,Foset,935.34,1085,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,2.42,34579.875
55637,EX-REGEL-4-CR,Respaldo de inventario para exhibidor de regadera REGEL-4,MM2,1,0,1650,Pieza,7.50624E+12,1140,0,1365,1140,1650,1176.72,982.76,1422.41,Foset,1293.1,1500,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.34,33456
55638,EX-REGEL-3-CR,Respaldo de inventario para exhibidor de regadera REGEL-3,MM00,1,2,0,Pieza,7.50624E+12,1320,0,*,1320,*,*,1137.93,*,Foset,1752.59,2033,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.02,26254.8
55642,EX-R-500-2-CR,"Respaldo de inventario para exhibidor de regadera R-500, #2",MM2,1,0,319,Pieza,7.50624E+12,220,0,265,220,319,228.45,189.66,275,Foset,249.14,289,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,0.78,8977.5
55643,EX-R-503-2-CR,"Respaldo de inventario para exhibidor de regadera R-503, #2",MM00,1,2,0,Pieza,7.50624E+12,460,0,*,460,*,*,396.55,*,Foset,612.07,710,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.02,2496
55644,EX-WC-FOS2-CR,"Respaldo de inventario para exhibidor de WC, FOSET #2",MM2,1,0,2795,Juego,7.50624E+12,1926,0,2315,1926,2795,1995.69,1660.34,2409.48,Foset,2198.28,2550,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,10.8,152678.4
55645,EX-CES-FOS2-CR,Respaldo de inventario para exhibidor de céspoles FOSET #2,MM2,1,0,9250,Juego,7.50624E+12,6351,0,7650,6351,9250,6594.83,5475,7974.14,Foset,7198.28,8350,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,14.5,153004.32
55647,EX-MAN-FOS2-CR,"Respaldo de inventario para exhibidor de mangueras, FOSET #2",MM2,1,0,9890,Juego,7.50624E+12,6814,0,8150,6814,9890,7025.86,5874.14,8525.86,Foset,7750,8990,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,19.8,156799.5
55648,EX-VAL-FOS2-CR,"Respaldo de inventario para exhibidor de válvulas, FOSET #2",MM2,1,0,14850,Juego,7.50624E+12,10210,0,12250,10210,14850,10560.34,8801.72,12801.72,Foset,11637.93,13500,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,20.66,34754.16
55653,EX80-CON3-2,"Exhibidor de construcción 3 secciones, # 2, 80 x 80",MM00,1,2,0,Juego,7.50624E+12,7872,0,*,7872,*,*,6786.21,*,Truper,10449.14,12121,56121902,Stands exhibidores,P583,Tableros exhibidores,52.76,189447.5
55654,EX80-CON3-2-CR,"Respaldo inventario exhibidor construcción 3 sec.#2, 80 x 80",MM00,1,2,0,Juego,7.50624E+12,18405,0,*,18405,*,*,15866.38,*,Truper,24434.48,28344,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,143,678356.25
55655,EX80-CON1-2,"Exhibidor de construcción 1 seccion, # 2, 80 x 80",MM00,1,2,0,Juego,7.50624E+12,3144,0,*,3144,*,*,2710.34,*,Truper,4171.55,4839,56121902,Stands exhibidores,P583,Tableros exhibidores,20.4,75779
55656,EX80-CON1-2-CR,"Respaldo inventario exhibidor construcción1 sec. #2, 80 x 80",MM00,1,2,0,Juego,7.50624E+12,8546,0,*,8546,*,*,7367.24,*,Truper,11346.55,13162,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,75,439200
55657,EX80-JAR1-2,"Exhibidor de jardinería 1 seccion, # 2, 80 x 80",MM00,1,2,0,Pieza,7.50624E+12,2401,0,*,2401,*,*,2069.83,*,Truper,3185.34,3695,56121902,Stands exhibidores,P583,Tableros exhibidores,12.14,79223.5
55658,EX80-JAR1-2-CR,"Respaldo inventario para exhibidor jardinería 1 sec. #2, 80",MM00,1,2,0,Pieza,7.50624E+12,6916,0,*,6916,*,*,5962.07,*,Truper,9184.48,10654,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,51,432030.5
55694,EXF-CUE,Exhibidor FIERO de cuerdas de polipropileno,MM2,1,0,125,Juego,7.50624E+12,125,0,125,125,125,107.76,107.76,107.76,Fiero,107.76,125,56121900,Mobiliario de demostración,P580,Muestrarios,0.3,3012.89
55698,EXF-TORA-1,"Exhibidor FIERO de tornillos #1, grado 5",MM2,1,0,125,Juego,7.50624E+12,125,0,125,125,125,107.76,107.76,107.76,Fiero,107.76,125,56121900,Mobiliario de demostración,P580,Muestrarios,0.48,3865.31
55699,EXF-TORA-2,"Exhibidor FIERO de tornillos #2, grado 5",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.88,3912.838
55700,EXF-TORA-3,"Exhibidor FIERO de tornillos #3, grado 5",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.74,4082.261
55701,EXF-TORC-1,"Exhibidor FIERO de tornillos #1, tipo coche",MM2,1,0,125,Juego,7.50624E+12,125,0,125,125,125,107.76,107.76,107.76,Fiero,107.76,125,56121900,Mobiliario de demostración,P580,Muestrarios,0.505,3945.6
55702,EXF-TORC-2,"Exhibidor FIERO de tornillos #2, tipo coche",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.9,3895.983
55703,EXF-TORC-3,"Exhibidor FIERO de tornillos #3, tipo coche",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.74,4000.865
55704,EX-R-506,"Exhibidor con regadera R-506, FOSET",MM2,1,0,245,Pieza,7.50624E+12,245,0,245,245,245,211.21,211.21,211.21,Foset,211.21,245,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.795,6502.104
55705,EX-R-507,"Exhibidor con regadera R-507, FOSET",MM2,1,0,265,Pieza,7.50624E+12,265,0,265,265,265,228.45,228.45,228.45,Foset,228.45,265,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.84,6413.776
55707,EX-R-504,"Exhibidor con regadera R-504, FOSET",MM2,1,0,255,Pieza,7.50624E+12,255,0,255,255,255,219.83,219.83,219.83,Foset,219.83,255,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.88,6201.016
55708,EX-R-501,"Exhibidor con regadera R-501, FOSET",MM2,1,0,255,Pieza,7.50624E+12,255,0,255,255,255,219.83,219.83,219.83,Foset,219.83,255,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.92,6419.952
55721,EX-AQF-82,"Exhibidor con mezcladora AQF-82, FOSET",MM2,1,0,605,Pieza,7.50624E+12,605,0,605,605,605,521.55,521.55,521.55,Foset,521.55,605,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.72,11519.872
55722,EX-AQF-81,"Exhibidor con mezcladora AQF-81, FOSET",MM2,1,0,605,Pieza,7.50624E+12,605,0,605,605,605,521.55,521.55,521.55,Foset,521.55,605,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.74,11262.16
55723,EX-AQM-51,"Exhibidor con mezcladora AQM-51, FOSET",MM2,1,0,675,Pieza,7.50624E+12,675,0,675,675,675,581.9,581.9,581.9,Foset,581.9,675,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.56,11759.616
55724,EX-AQM-52,"Exhibidor con mezcladora AQM-52, FOSET",MM2,1,0,675,Pieza,7.50624E+12,675,0,675,675,675,581.9,581.9,581.9,Foset,581.9,675,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.56,10626
55725,EX-AQM-61,"Exhibidor con mezcladora AQM-61, FOSET",MM2,1,0,565,Pieza,7.50624E+12,565,0,565,565,565,487.07,487.07,487.07,Foset,487.07,565,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.56,16269.05
55726,EX-AQM-62,"Exhibidor con mezcladora AQM-62, FOSET",MM2,1,0,565,Pieza,7.50624E+12,565,0,565,565,565,487.07,487.07,487.07,Foset,487.07,565,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.515,16539.3
55787,EX-CPVC-FOS,"Exhibidor con conexiones de CPVC, FOSET",MM2,1,0,1317,Juego,7.50624E+12,1317,0,1317,1317,1317,1135.34,1135.34,1135.34,Foset,1135.34,1317,56121902,Stands exhibidores,P583,Tableros exhibidores,5.08,33660
55835,EX80-IND1-2,"Exhibidor seguridad industrial 1 sección, #2, 80 x 80",MM00,1,0,0,Juego,7.50624E+12,1605,0,*,1605,*,*,1383.62,*,Truper,2131.03,2472,56121902,Stands exhibidores,P583,Tableros exhibidores,7.22,160356
55836,EX80-IND1-2-CR,"Respaldo inventario exhibidor seguridad industrial 1 sec, #2",MM00,1,0,0,Juego,7.50624E+12,4238,0,*,4238,*,*,3653.45,*,Truper,5628.45,6529,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,32.62,446006
55837,EX80-IND2,"Exhibidor seguridad industrial 2 secciones,  80 x 80",MM00,1,0,0,Juego,7.50624E+12,2940,0,*,2940,*,*,2534.48,*,Truper,3903.45,4528,56121902,Stands exhibidores,P583,Tableros exhibidores,15.86,198577.5
55839,EX80-IND3,"Exhibidor seguridad industrial 3 secciones,  80 x 80",MM00,1,0,0,Juego,7.50624E+12,4549,0,*,4549,*,*,3921.55,*,Truper,6038.79,7005,56121902,Stands exhibidores,P583,Tableros exhibidores,24.26,275560
55841,EX80-PRE1-2,"Exhibidor herramientas Pretul, 80 x 80 cm, 1 sección, # 2",MM00,1,0,0,Juego,7.50624E+12,2279,0,*,2279,*,*,1964.66,*,Pretul,3024.14,3508,56121902,Stands exhibidores,P583,Tableros exhibidores,15.46,78461.74
55842,EX80-PRE2-3,"Exhibidor herramientas Pretul, 80 x 80 cm, 2 secciones, # 3",MM00,1,0,0,Juego,7.50624E+12,4703,0,*,4703,*,*,4054.31,*,Pretul,6244.83,7244,56121902,Stands exhibidores,P583,Tableros exhibidores,41.16,305325
55843,EX80-PLO1-3,"Exhibidor plomería, 80 x 80 cm, 1 sección, # 3",MM00,1,2,0,Juego,7.50624E+12,4996,0,*,4996,*,*,4306.9,*,Truper,6633.62,7695,56121902,Stands exhibidores,P583,Tableros exhibidores,19.76,148830
55844,EX80-PRE1-2-CR,"Respaldo inventario, herramientas Pretul, para EX80-PRE1-2",MM00,1,0,0,Juego,7.50624E+12,8531,0,*,8531,*,*,7354.31,*,Pretul,11327.59,13140,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,100,444404.475
55845,EX80-PRE2-3-CR,"Respaldo inventario, herramientas Pretul, para EX80-PRE2-3",MM00,1,0,0,Juego,7.50624E+12,15127,0,*,15127,*,*,13040.52,*,Pretul,20081.9,23295,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,140,670944
55846,EX80-PLO1-3-CR,"Respaldo inventario, plomería para EX80-PLO1-3",MM00,1,0,0,Juego,7.50624E+12,12811,0,*,12811,*,*,11043.97,*,Truper,17007.76,19729,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,62,446006
55848,EX80-ACC1-2,"Exhibidor accesorios máquinas, 80 x 80 cm, 1 sección, # 2",MM00,1,2,0,Juego,7.50624E+12,3335,0,*,3335,*,*,2875,*,Truper,4427.59,5136,56121900,Mobiliario de demostración,P583,Tableros exhibidores,14.42,54054
55849,EX80-ACC1-2-CR,"Respaldo inventario, accesorios máquinas, para EX80-ACC1-2",MM00,1,2,0,Juego,7.50624E+12,7887,0,*,7887,*,*,6799.14,*,Truper,10468.1,12143,56121900,Mobiliario de demostración,P585,Respaldos de inventario para exhibidores,43.62,391261.585
55857,R-CPVC-FOS,"Rack con conexiones CPVC, FOSET",MM1,1,0,7835,Juego,7.50624E+12,7835,0,7835,7835,7835,6754.31,6754.31,6754.31,Foset,6754.31,7835,56121900,Mobiliario de demostración,P474,Racks con producto,70,1051281
55865,EX-R-506-CR,Respaldo de inventario para exhibidor de regadera R-506,MM2,1,0,545,Pieza,7.50624E+12,380,0,455,380,545,392.24,327.59,469.83,Foset,426.72,495,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.08,8997.66
55866,EX-R-507-CR,Respaldo de inventario para exhibidor de regadera R-507,MM2,1,0,665,Pieza,7.50624E+12,460,0,550,460,665,474.14,396.55,573.28,Foset,525.86,610,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.22,7961.25
55867,EX-R-504-CR,Respaldo de inventario para exhibidor de regadera R-504,MM2,1,0,610,Pieza,7.50624E+12,420,0,500,420,610,431.03,362.07,525.86,Foset,474.14,550,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.36,6404.512
55868,EX-R-501-CR,Respaldo de inventario para exhibidor de regadera R-501,MM2,1,0,610,Pieza,7.50624E+12,420,0,500,420,610,431.03,362.07,525.86,Foset,474.14,550,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.4,6197.136
55869,EX-AQF-82-CR,Respaldo de inventario para exhibidor de mezcladora AQF-82,MM2,1,0,1985,Pieza,7.50624E+12,1365,0,1635,1365,1985,1409.48,1176.72,1711.21,Foset,1547.41,1795,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.47,33702
55870,EX-AQF-81-CR,Respaldo de inventario para exhibidor de mezcladora AQF-81,MM2,1,0,1985,Pieza,7.50624E+12,1365,0,1635,1365,1985,1409.48,1176.72,1711.21,Foset,1547.41,1795,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.58,34276
55871,EX-AQM-61-CR,Respaldo de inventario para exhibidor de mezcladora AQM-61,MM2,1,0,1215,Pieza,7.50624E+12,830,0,995,830,1215,857.76,715.52,1047.41,Foset,943.97,1095,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.88,16411.44
55872,EX-AQM-62-CR,Respaldo de inventario para exhibidor de mezcladora AQM-62,MM2,1,0,1215,Pieza,7.50624E+12,830,0,995,830,1215,857.76,715.52,1047.41,Foset,943.97,1095,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,1.94,16560
55874,EX-AQM-51-CR,Respaldo de inventario para exhibidor de mezcladora AQM-51,MM2,1,0,2285,Pieza,7.50624E+12,1575,0,1890,1575,2285,1629.31,1357.76,1969.83,Foset,1788.79,2075,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.22,34401.248
55875,EX-AQM-52-CR,Respaldo de inventario para exhibidor de mezcladora AQM-52,MM2,1,0,2285,Pieza,7.50624E+12,1575,0,1890,1575,2285,1629.31,1357.76,1969.83,Foset,1788.79,2075,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,3.06,16361.28
55877,EX-HE-JP2-CR,"Respaldo de inventario, exhibidor de jaladeras y perrillas 2",MM00,1,2,0,Juego,7.50624E+12,3760,0,*,3760,*,*,3241.38,*,Hermex,4993.1,5792,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,13.543,72742.5
55878,EX-HE-JP3-CR,"Respaldo de inventario, exhibidor de jaladeras y perrillas 3",MM00,1,2,0,Juego,7.50624E+12,6764,0,*,6764,*,*,5831.03,*,Hermex,8979.31,10416,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,13.543,72742.5
55896,EXF-TORM-1/4,"Exhibidor FIERO con tornillos tipo máquina, 1/4'",MM2,1,0,125,Juego,7.50624E+12,125,0,125,125,125,107.76,107.76,107.76,Fiero,107.76,125,56121900,Mobiliario de demostración,P580,Muestrarios,0.395,3983.177
55897,EXF-TORM-5/16,"Exhibidor FIERO con tornillos tipo máquina, 5/16'",MM2,1,0,125,Juego,7.50624E+12,125,0,125,125,125,107.76,107.76,107.76,Fiero,107.76,125,56121900,Mobiliario de demostración,P580,Muestrarios,0.5,3892.089
55898,EXF-TORM-3/8,"Exhibidor FIERO con tornillos tipo máquina, 3/8'",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.66,4028.22
55899,EXF-TORM-7/16,"Exhibidor FIERO con tornillos tipo máquina, 7/16'",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,0.8,3823.725
55902,EXF-TORM-1/2,"Exhibidor FIERO con tornillos tipo máquina, 1/2'",MM2,1,0,150,Juego,7.50624E+12,150,0,150,150,150,129.31,129.31,129.31,Fiero,129.31,150,56121900,Mobiliario de demostración,P580,Muestrarios,1.04,4283.227
55903,EXF-TORM-5/8,"Exhibidor FIERO con tornillos tipo máquina, 5/8'",MM2,1,0,200,Juego,7.50624E+12,200,0,200,200,200,172.41,172.41,172.41,Fiero,172.41,200,56121900,Mobiliario de demostración,P580,Muestrarios,1.53,4259.952
55904,EXF-TORM-3/4,"Exhibidor FIERO con tornillos tipo máquina, 3/4'",MM2,1,0,200,Juego,7.50624E+12,200,0,200,200,200,172.41,172.41,172.41,Fiero,172.41,200,56121900,Mobiliario de demostración,P580,Muestrarios,2.2,4873.5
55930,EX80-IND-1T-CR,"Respaldo de inventario para exhibidor seguridad ind, 80,1sec",MM2,1,0,7050,Set,7.50624E+12,4868,0,5850,4868,7050,5043.1,4196.55,6077.59,Truper,5560.34,6450,56121902,Stands exhibidores,P585,Respaldos de inventario para exhibidores,11.78,156863.85
55939,EX-R-401,"Exhibidor con Regadera R-401, FOSET",MM2,1,0,265,Pieza,7.50624E+12,265,0,265,265,265,228.45,228.45,228.45,Foset,228.45,265,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.8,6586.272
55940,EX-R-402,"Exhibidor con Regadera R-402, FOSET",MM2,1,0,285,Pieza,7.50624E+12,285,0,285,285,285,245.69,245.69,245.69,Foset,245.69,285,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,1.04,13825.728
55941,EX-R-502,"Exhibidor con Regadera R-502, FOSET",MM2,1,0,249,Pieza,7.50624E+12,249,0,249,249,249,214.66,214.66,214.66,Foset,214.66,249,56121900,Mobiliario de demostración,P060,Exhibidores monoproducto,0.9,6425.496
55943,EX-PVC-FOS,"Exhibidor de conexiones de PVC hidráulico, cédula 40",MM2,1,0,620,Juego,7.50624E+12,620,0,620,620,620,534.48,534.48,534.48,Foset,534.48,620,56121900,Mobiliario de demostración,P583,Tableros exhibidores,4.5,31560.75
55945,EX-PI-BAQ-CR,Respaldo de inventario para EX-PI-BAQ,MM00,1,0,70550,Set,7.50624E+12,58597,0,64650,58597,70550,55732.76,50514.66,60818.97,Foset,61306.03,71115,31162800,Ferretería en general,P585,Respaldos de inventario para exhibidores,145,1077020
55946,LAZO-10,"Lazo para tendedero de polietileno de 10 m, KLINTEK",MM00,5,60,22,Pieza,7.50624E+12,14,0,18,14,22,15.52,12.07,18.97,Klintek,17.24,20,31151500,Cuerdas,P554,Cuerdas y rafias,0.098,564.98
55947,LAZO-15,"Lazo para tendedero de polietileno de 15 m, KLINTEK",MM00,5,60,31,Pieza,7.50624E+12,20,0,26,20,31,22.41,17.24,26.72,Klintek,25,29,31151500,Cuerdas,P554,Cuerdas y rafias,0.152,803.435
55952,EX-KIT-CFE,"Tablero exhibidor de Kit CFE, Volteck",MM2,1,0,684,Set,7.50624E+12,684,0,684,684,684,589.66,589.66,589.66,Volteck,589.66,684,56121900,Mobiliario de demostración,P583,Tableros exhibidores,4.22,31520.8
